cycle_id,hours_elapsed,RUL,sim_rms_y,sim_rms_norm,sim_crest_factor,sim_kurtosis,damage_fraction
0,312.0,444.0,3.1047898776035345,2.0698599184023565,3.284928370053837,7.698185975418246,0.24738190253329873
0,318.0,438.0,2.9075951337844614,1.9383967558563076,3.217092311976962,7.376673957984963,0.25167630506001537
0,324.0,432.0,2.953312019892693,1.9688746799284622,3.379790691557032,7.382623669695681,0.25565146417347007
0,330.0,426.0,3.135823017542573,2.0905486783617153,3.1079258260756637,7.7065128135084,0.26160896755243335
0,336.0,420.0,3.307918649018699,2.2052790993457996,3.43719395116284,7.696012359022256,0.26761729594492345
0,342.0,414.0,3.3137524205944056,2.2091682803962702,3.451782884089943,6.8126912452426005,0.2736520247526205
0,348.0,408.0,3.238940293192314,2.159293528794876,3.1140805071777007,7.451383883870432,0.27992359098110814
0,354.0,402.0,3.1450580676389075,2.096705378425938,3.39658065164345,6.43175744613258,0.2851066471171565
0,360.0,396.0,3.3414831275628463,2.227655418375231,3.1687029951074535,7.581471707151694,0.29176052613226394
0,366.0,390.0,3.1367672845824073,2.091178189721605,3.0866084714525677,7.084438813542768,0.2973281782953108
0,372.0,384.0,3.19351854220764,2.12901236147176,3.007683470356658,6.551954373674791,0.3060156722866012
0,378.0,378.0,3.2416473700738977,2.1610982467159316,3.450169440856207,7.575669650390152,0.31139568285735875
0,384.0,372.0,3.211807191038817,2.141204794025878,3.5517342206387825,6.843580186257611,0.31595948282270514
0,390.0,366.0,3.2965520505542836,2.197701367036189,2.9671182827314553,7.051006905539055,0.32191417104385084
0,396.0,360.0,3.0956358648731848,2.06375724324879,3.382417453751783,7.404748867285418,0.3268362070210434
0,402.0,354.0,3.1013634493232582,2.067575632882172,3.3114591348474884,7.46890479953824,0.3324401943840711
0,408.0,348.0,3.2343298837862204,2.156219922524147,2.7745758423760147,6.798464923735755,0.3384337983039827
0,414.0,342.0,3.0725390080024026,2.0483593386682686,3.343845144385624,7.289612891447994,0.3410925073996278
0,420.0,336.0,3.2254419181375606,2.1502946120917072,2.851656571510878,7.29484657761653,0.34690610449777237
0,426.0,330.0,3.443683246528266,2.295788831018844,3.0180923024240425,5.537771064862409,0.35420714760853655
0,432.0,324.0,3.3404850482415656,2.226990032161044,3.4896353033697594,6.95429202906871,0.35862005867920904
0,438.0,318.0,3.381378819932891,2.2542525466219274,2.8585894161364283,6.479902033577548,0.3649275957301622
0,444.0,312.0,3.2878493043134704,2.19189953620898,2.729051472797865,7.533639165043238,0.3718679690159788
0,450.0,306.0,3.2847764143821654,2.1898509429214434,3.1481345632790236,6.163397641592034,0.37934130228754437
0,456.0,300.0,3.212118998354566,2.1414126655697108,3.0320881694402404,6.641343557728887,0.38408788228387
0,462.0,294.0,3.4702434861243607,2.3134956574162406,3.415491763233329,5.4928095885075425,0.38970734090402415
0,468.0,288.0,3.400669577467595,2.267113051645063,2.9766568437576097,6.1227344258346745,0.39461944933269955
0,474.0,282.0,3.4142379427470595,2.2761586284980395,2.8599849826231805,6.218928998265512,0.4010320775699106
0,480.0,276.0,3.423983058592089,2.2826553723947263,2.7016825853622706,6.132428030299385,0.40930694504410214
0,486.0,270.0,3.298115563418032,2.1987437089453548,2.7413407261405314,5.588249105621691,0.4121999999999043
0,492.0,264.0,3.4629032282615926,2.308602152174395,2.9709612003043224,6.073412824466958,0.4178618856303801
0,498.0,258.0,3.489959645802112,2.3266397638680747,2.925800824698525,5.524270058199252,0.42539560932592146
0,504.0,252.0,3.586090056151442,2.3907267041009614,2.5113527677868914,5.876773135431297,0.4345916592377919
0,510.0,246.0,3.4484764046597016,2.2989842697731344,2.820247488403508,6.697234191999255,0.4414832431263017
0,516.0,240.0,3.4114624044219726,2.2743082696146484,2.821785328415643,6.172594333669374,0.4483419502463779
0,522.0,234.0,3.46084025309,2.3072268353933336,2.295381720634138,6.254943906339598,0.4526041218392155
0,528.0,228.0,3.3494004889397875,2.2329336592931917,2.3877039957378274,5.766461636011067,0.4603622758560072
0,534.0,222.0,3.4309870584264575,2.2873247056176385,2.394315403688442,5.630778135239409,0.46341796550939274
0,540.0,216.0,3.3808412208517313,2.2538941472344876,2.592353605976079,5.610641053125025,0.46826630254840457
0,546.0,210.0,3.545838736034499,2.363892490689666,2.595131290648155,5.522308654477972,0.47633530302466265
0,552.0,204.0,3.503664418885202,2.3357762792568013,2.575641261319148,4.819219771836248,0.48437982889886494
0,558.0,198.0,3.579360575483696,2.3862403836557973,2.7021223699530332,5.5239789390393,0.4918719661312809
0,564.0,192.0,3.5627243101859434,2.3751495401239624,2.337164261887251,4.829872963214985,0.5002098482878357
0,570.0,186.0,3.615627658768411,2.4104184391789407,2.551182516786036,6.418354396238488,0.5077183827569364
0,576.0,180.0,3.5533448502121505,2.3688965668081003,2.448088903397074,5.759170446668348,0.5143783267302351
0,582.0,174.0,3.617382011130524,2.4115880074203493,2.5325603219325803,4.758013463198979,0.5257401086183893
0,588.0,168.0,3.540735550193247,2.360490366795498,2.4252486888306177,5.536539545093122,0.5363205405161178
0,594.0,162.0,3.7933444942640375,2.5288963295093585,2.100174080849185,5.452190616623869,0.54541617118194
0,600.0,156.0,3.7210055771585573,2.4806703847723717,2.36146881556945,4.252216493913505,0.5554555960092492
0,606.0,150.0,3.566514613718193,2.377676409145462,2.232060151164646,4.482792578223194,0.5636185124508624
0,612.0,144.0,3.7298895236424396,2.4865930157616263,2.304730962389511,5.4363476989061015,0.572962007088319
0,618.0,138.0,3.673487482113123,2.448991654742082,2.453000492945928,4.542738397502436,0.5838635175777903
0,624.0,132.0,3.6718223875568694,2.4478815917045798,2.424291190316216,4.824116064983501,0.5926847056784789
0,630.0,126.0,3.794273875044186,2.529515916696124,2.277366411377123,4.879466325824926,0.5976085888502373
0,636.0,120.0,3.935462880869449,2.6236419205796326,1.906392734553009,4.666827346737489,0.6057446118853829
0,642.0,114.0,3.998413428738476,2.665608952492317,2.290302396317017,5.226702882788905,0.6166277617277133
0,648.0,108.0,3.84668686967246,2.5644579131149734,2.1282479611635297,4.878785709373182,0.6248514010823748
0,654.0,102.0,3.856422244532202,2.570948163021468,2.179917010090706,4.702255245603256,0.6300905452635367
0,660.0,96.0,3.8699758757862117,2.5799839171908077,2.0941080591675103,4.367684490618906,0.6418748049195269
0,666.0,90.0,3.94457585274454,2.6297172351630267,1.9091495640699248,4.603043631417769,0.653860461255428
0,672.0,84.0,3.9739556945400785,2.6493037963600523,2.036211630245705,4.497891812831742,0.666812414869184
0,678.0,78.0,3.9974372611344395,2.664958174089626,1.838361349325167,4.463426197968966,0.6732783945240146
0,684.0,72.0,4.074794637147139,2.7165297580980927,2.044151763327336,4.706871646616352,0.6826953019108671
0,690.0,66.0,3.7856561289801536,2.523770752653436,1.7901642657061858,4.476265343556113,0.6901752134065788
0,696.0,60.0,4.073092559824388,2.715395039882925,2.1098759909244618,4.826470646247577,0.7018717290137204
0,702.0,54.0,3.9850521456541217,2.656701430436081,2.0596940888669133,4.580722839650182,0.7092386167428075
0,708.0,48.0,4.074976038041709,2.7166506920278057,2.321086208781264,3.863675343892681,0.717971046047717
0,714.0,42.0,3.924745778191999,2.616497185461333,2.022271363357934,4.935978603418299,0.7295711703235351
0,720.0,36.0,4.220502702467767,2.8136684683118447,1.9347596199327022,4.489759360038036,0.7427059131661569
0,726.0,30.0,4.16431204420106,2.7762080294673734,1.7351406453219451,4.006988883901634,0.752155671891926
0,732.0,24.0,4.213370328489763,2.8089135523265085,1.8767475067739685,3.847330648882993,0.7603453409981803
0,738.0,18.0,4.017084683930618,2.678056455953745,1.7911298922096603,3.920816204986817,0.7702516048403112
0,744.0,12.0,4.263636353774354,2.842424235849569,1.7878062379169963,3.7443099110843003,0.7822878113027281
0,750.0,6.0,4.438256426632144,2.9588376177547624,1.9423183927105572,3.501115969089032,0.7960586505136374
0,756.0,0.0,4.312382989098594,2.874921992732396,2.0733667933956728,4.799416098000444,0.8037996306821197
1,0.0,816.0,3.048757805634452,2.0325052037563016,1.849984208604902,3.9098574982788783,0.004240315407926505
1,6.0,810.0,2.9914256742627083,1.9942837828418056,1.7829833871786738,3.912228023675169,0.0073192489746344395
1,12.0,804.0,2.839546351913564,1.8930309012757094,1.5496409018544632,4.089589810895632,0.01037675592788111
1,18.0,798.0,2.748392746744464,1.832261831162976,1.6053951812240062,3.3805649969243095,0.014731703421677674
1,24.0,792.0,2.795141117845594,1.8634274118970626,2.4742351461389713,3.7025540538069146,0.01822732260666
1,30.0,786.0,2.805076005278039,1.8700506701853594,1.9215031036669599,3.8554257086873487,0.022578729344908163
1,36.0,780.0,2.8667581887252642,1.9111721258168428,2.3298670715695753,5.303112568648898,0.026972649544739286
1,42.0,774.0,2.752480471233673,1.8349869808224486,2.6305337019981745,4.749650347444085,0.03121038287594011
1,48.0,768.0,2.766170694212358,1.8441137961415721,2.453507298178717,5.317816354767072,0.03500255071801581
1,54.0,762.0,2.7935748037231387,1.8623832024820925,2.662055807602518,5.122331295850272,0.038630190242059666
1,60.0,756.0,2.748479514188072,1.8323196761253813,1.9746646654497575,5.765921824943888,0.04383912230456768
1,66.0,750.0,2.7815947631123783,1.8543965087415855,2.6284631372928895,4.526642780013235,0.04664644720706059
1,72.0,744.0,2.8223058441235866,1.8815372294157244,2.7336913187937073,5.21071031464942,0.05258426454190414
1,78.0,738.0,2.861314686710696,1.9075431244737973,2.5962517378454817,5.494161022708315,0.05732694110345
1,84.0,732.0,2.5621211493003204,1.7080807662002135,2.398989890324976,5.581553744367756,0.06138730901876325
1,90.0,726.0,2.869474875890012,1.9129832505933413,2.8273700977494225,4.884218414226194,0.06512507934074395
1,96.0,720.0,2.7130398951798695,1.8086932634532464,2.7964656740147675,6.309374062773505,0.0697371497886322
1,102.0,714.0,2.808874642669486,1.8725830951129907,2.629882702517765,6.620275539910011,0.07605720396164176
1,108.0,708.0,2.9789531543593806,1.9859687695729205,2.6634622740300866,6.042136949988331,0.08042620944920326
1,114.0,702.0,2.8501433749536313,1.900095583302421,2.920097382513256,6.389442800621526,0.08398440350130158
1,120.0,696.0,2.6786650937060656,1.7857767291373772,3.0373619725111283,5.0370506954514696,0.08719756366196581
1,126.0,690.0,3.010081935947864,2.0067212906319094,2.9108059007600873,5.839120817513529,0.09175649024004466
1,132.0,684.0,2.8649757328175296,1.9099838218783531,3.399006734138758,6.492881074292589,0.09652243574828549
1,138.0,678.0,2.623190869667715,1.74879391311181,3.0658102941736196,6.582600282204811,0.10096425210747048
1,144.0,672.0,2.82865429487693,1.8857695299179535,3.1200918953943444,7.03461253372118,0.10595070553319484
1,150.0,666.0,2.905044500762123,1.9366963338414154,3.1945902525209835,6.864424040187515,0.1104221164059983
1,156.0,660.0,2.7398015101808744,1.826534340120583,3.544718552715315,7.268012151689252,0.11619191804446115
1,162.0,654.0,2.957261443998095,1.9715076293320635,2.9821924773980686,6.544953692486493,0.1215295485992035
1,168.0,648.0,2.991268081070214,1.994178720713476,3.234978353164253,6.298181147286998,0.12406093006428551
1,174.0,642.0,2.9525750059739875,1.9683833373159916,3.156895982576503,7.645672742963536,0.13022409321071807
1,180.0,636.0,2.869716995764918,1.9131446638432787,3.1604919892080208,6.250028703708495,0.13546984987945682
1,186.0,630.0,3.0107496973860046,2.007166464924003,2.5974639602512473,7.658801067482071,0.14175658746969952
1,192.0,624.0,2.729772506724934,1.8198483378166228,3.384497886504035,6.727734927857121,0.14656950219061657
1,198.0,618.0,2.866108442745433,1.9107389618302886,3.1976513560934245,7.161806378426767,0.15054275803294825
1,204.0,612.0,2.817248141474576,1.8781654276497173,3.605614527458858,7.165850649528497,0.15367839165179592
1,210.0,606.0,2.6247499892670443,1.7498333261780294,3.2277154136148605,6.881137404281142,0.1580439354234611
1,216.0,600.0,2.8572714919613205,1.904847661307547,3.043554293749152,7.007563530376298,0.16159940439122927
1,222.0,594.0,2.74548571790323,1.8303238119354868,3.3685131643889408,8.095610227836195,0.1654271921271916
1,228.0,588.0,3.0850713655258817,2.056714243683921,3.408759974332814,8.286326353194296,0.1729153347910552
1,234.0,582.0,2.949595628484928,1.9663970856566186,3.4464431550383945,6.8789293635383055,0.18000381775605323
1,240.0,576.0,3.189319537277514,2.1262130248516757,3.519564194049674,8.241065468162395,0.18455555276162391
1,246.0,570.0,2.911447779340088,1.9409651862267252,3.531328839037188,7.9367883472800695,0.1876226924437376
1,252.0,564.0,2.910021406315955,1.9400142708773034,3.694591017658958,7.904804755572988,0.19078929412806184
1,258.0,558.0,2.8728496714766347,1.9152331143177566,3.463539701888422,7.700853615780381,0.19533525736197327
1,264.0,552.0,2.9250779427414173,1.9500519618276115,3.1486465935593797,7.180348200067601,0.1975288589488381
1,270.0,546.0,2.9568433239467313,1.9712288826311541,3.454754764814783,7.947005399935431,0.20251022706725882
1,276.0,540.0,3.199826310308827,2.1332175402058846,3.096286216306111,7.773093474079456,0.20619973719864657
1,282.0,534.0,3.0752491294242703,2.050166086282847,3.7224139601433794,7.878215076403771,0.21235593850556694
1,288.0,528.0,3.2429926561308107,2.161995104087207,2.9976289852220392,7.721061046693255,0.21609939294042338
1,294.0,522.0,2.9287602332262868,1.952506822150858,3.1895597997543277,7.369944445369924,0.22152541608034618
1,300.0,516.0,2.990199107231802,1.993466071487868,2.963808183409888,7.559838037485889,0.2261569929493702
1,306.0,510.0,3.022045613143202,2.0146970754288014,3.402858532953892,7.5078236536702265,0.23201456241364313
1,312.0,504.0,2.9180776321389867,1.9453850880926578,3.6799541970184677,7.053489527245123,0.23359493163872488
1,318.0,498.0,2.8571254452396553,1.904750296826437,3.453940451773809,7.468982503636374,0.23703995894902422
1,324.0,492.0,3.037533656124265,2.0250224374161765,3.096350248873844,7.747166454162395,0.24179458261430492
1,330.0,486.0,3.2432680098630615,2.162178673242041,3.2543445728603424,7.524364275168762,0.24983287952730923
1,336.0,480.0,2.972235312563131,1.9814902083754207,3.260314590623953,7.442092835060906,0.2531174007539691
1,342.0,474.0,3.155230134630428,2.1034867564202853,3.5101848338194706,6.957225606570789,0.2577736860554825
1,348.0,468.0,3.124923775750912,2.0832825171672744,3.2124567194323546,7.006131012751401,0.26335688948387975
1,354.0,462.0,3.259839907453132,2.1732266049687547,3.389828735575414,7.143254211619265,0.2693787872116461
1,360.0,456.0,3.0467367451703815,2.0311578301135875,3.422798206477163,6.675132463499958,0.27327568570919314
1,366.0,450.0,3.06279114626531,2.041860764176873,3.2464449716172656,7.082909074749594,0.2779408983325936
1,372.0,444.0,3.121216686073678,2.0808111240491187,3.352956936025954,7.596873055000175,0.2849930121800338
1,378.0,438.0,2.9563395573011544,1.9708930382007697,3.0497102844581323,6.567310867225039,0.2901188229055481
1,384.0,432.0,3.2039587236405853,2.1359724824270567,3.085176133669743,6.950648017442023,0.2961210795893521
1,390.0,426.0,3.344559476939,2.2297063179593333,2.843680502355656,6.2767320248507374,0.30606896269372535
1,396.0,420.0,3.323672286195887,2.2157815241305916,3.1997574545474787,6.8122085552898,0.3113020909107864
1,402.0,414.0,3.128501249206316,2.0856674994708775,3.0566023143053447,7.542108890973412,0.3153542584983821
1,408.0,408.0,3.2097301787572157,2.139820119171477,3.022161147790731,5.784339426021213,0.32242858480683717
1,414.0,402.0,3.176651780643862,2.1177678537625746,3.233795398274847,6.4945099029408135,0.326948753519021
1,420.0,396.0,3.0531353508411287,2.035423567227419,3.0626062025317045,6.566434308337071,0.33327000359019965
1,426.0,390.0,3.263755792159063,2.1758371947727086,3.491807748205469,6.405026205032467,0.3401390095381917
1,432.0,384.0,3.0904931878834168,2.0603287919222777,3.244240210401169,7.705912113383487,0.3459875094513321
1,438.0,378.0,3.2101607148753524,2.1401071432502348,2.9805691027770713,6.055608077817276,0.35144024093372206
1,444.0,372.0,3.1817997299682848,2.1211998199788566,2.7680401742727794,6.461316688744345,0.35687695891623317
1,450.0,366.0,3.4964945410858004,2.330996360723867,3.009768130505097,5.8642841470021425,0.3624817773129388
1,456.0,360.0,3.21081280491312,2.14054186994208,3.3651753692380106,5.7191636198751175,0.37048321626749653
1,462.0,354.0,3.015397374998434,2.010264916665623,2.8430909421988866,7.293736443946025,0.37483472366420567
1,468.0,348.0,3.2674247609832543,2.178283173988836,2.739319572946044,6.0726670776511975,0.3833332261044283
1,474.0,342.0,3.3790407970470064,2.252693864698004,2.9206656355615332,6.085624462338958,0.38697961257562913
1,480.0,336.0,3.6723437462402253,2.4482291641601504,3.120118139665794,6.688498088379822,0.39514639526281736
1,486.0,330.0,3.332533116839617,2.2216887445597444,2.4978268052291286,6.402233435929582,0.39927702338194204
1,492.0,324.0,3.2924513292715774,2.1949675528477184,2.8471671004551946,6.748184135934296,0.4030422339656778
1,498.0,318.0,3.356449949800255,2.2376332998668365,2.758071973449431,6.700545774227415,0.4106660880951228
1,504.0,312.0,3.3387287662188707,2.2258191774792473,2.754675245178555,6.709893321928561,0.41783398140913286
1,510.0,306.0,3.4872308711128595,2.3248205807419065,2.950960948688548,6.51838597116515,0.4240346962394868
1,516.0,300.0,3.1714624067558077,2.1143082711705383,2.8964009581736865,5.726818370974463,0.42694675495009915
1,522.0,294.0,3.231281773375473,2.154187848916982,2.5727094864700977,6.392005049696032,0.43339638324651397
1,528.0,288.0,3.505092060818306,2.336728040545537,2.6588437377180223,6.1656276338441165,0.44046740083492525
1,534.0,282.0,3.3826256528752254,2.2550837685834835,2.790088168482455,5.832413523755775,0.44731461500967445
1,540.0,276.0,3.462450218935111,2.3083001459567405,2.3268875931994537,6.026004500680553,0.450610640533985
1,546.0,270.0,3.1945216535507557,2.1296811023671705,2.6592933132770646,6.803655233931931,0.45639836824210933
1,552.0,264.0,3.5353537744019405,2.35690251626796,2.4315529830047256,5.7965799592712575,0.465866878364681
1,558.0,258.0,3.1535258259498726,2.1023505506332483,2.1968720898305376,5.178393609544351,0.4689007393844914
1,564.0,252.0,3.4460973273697655,2.2973982182465105,2.481762859143005,5.605347603514433,0.4737206948061
1,570.0,246.0,3.4109973029596334,2.273998201973089,3.0139815470369324,5.605272581738947,0.47732829221740203
1,576.0,240.0,3.620909001171135,2.41393933411409,2.622247035587906,5.623199626157597,0.4839751974974895
1,582.0,234.0,3.5038073928718605,2.335871595247907,2.573075862892627,5.580361062121659,0.4912045097508022
1,588.0,228.0,3.511480332764255,2.3409868885095033,2.528235497938226,5.78669672278377,0.4991965138244147
1,594.0,222.0,3.5147118380214804,2.3431412253476536,2.878585358485015,5.355415980757468,0.504387587984224
1,600.0,216.0,3.6785188338765757,2.4523458892510503,2.4707457075388923,5.294276401096101,0.5106104411313581
1,606.0,210.0,3.712924670068673,2.4752831133791156,2.4095621790432613,5.884623082351983,0.5183547906578568
1,612.0,204.0,3.545277126381386,2.3635180842542574,2.260478517355226,5.1237999226353335,0.5251013777258506
1,618.0,198.0,3.810010002115144,2.540006668076763,2.1243287695096797,5.010700018564499,0.5317978263131827
1,624.0,192.0,3.5721850699089996,2.3814567132726663,2.328677113776324,4.9482248215964235,0.5398344240645883
1,630.0,186.0,3.6651217964215967,2.4434145309477313,2.1751215588263526,5.1943049313086584,0.5466148750831697
1,636.0,180.0,3.6626251191281245,2.4417500794187497,2.0467651178441066,4.535809275810337,0.5555528715526052
1,642.0,174.0,3.68544618685983,2.45696412457322,2.638035165807624,5.349018392390271,0.562807648208485
1,648.0,168.0,3.701728964980171,2.4678193099867807,2.2728915508235157,4.863735275846696,0.5677982077723924
1,654.0,162.0,3.6877668089507245,2.4585112059671497,2.1622705050660107,4.5736977138331465,0.5728159544148774
1,660.0,156.0,3.5633285892103905,2.375552392806927,2.5416676352544934,5.399409309925297,0.5799095347156256
1,666.0,150.0,3.9161425932309295,2.6107617288206195,2.3730962357568197,5.583928175111115,0.586875368782191
1,672.0,144.0,3.7021988695764585,2.468132579717639,2.306660823657431,4.515677773129352,0.5953113942366339
1,678.0,138.0,3.815885968042104,2.543923978694736,2.3041064470186887,5.513552825899078,0.6030667160223181
1,684.0,132.0,3.941838142236897,2.627892094824598,1.9648519446051549,4.737285056480128,0.610693482236569
1,690.0,126.0,3.9603034586536228,2.640202305769082,2.209864651810939,4.529671788919931,0.6175267165864188
1,696.0,120.0,3.69932644857028,2.4662176323801868,2.3843364200413246,3.935743619329075,0.6236908535294962
1,702.0,114.0,4.13427164994989,2.7561810999665934,2.2807974185275066,5.483486974997669,0.6322568011022084
1,708.0,108.0,3.797201438198669,2.5314676254657793,2.112509341142243,4.553440178973655,0.6405640059873321
1,714.0,102.0,3.987097472513516,2.6580649816756776,1.809024890610024,4.484306151237599,0.6426957187221168
1,720.0,96.0,4.091848927828203,2.727899285218802,1.9092862424326247,5.33907035303925,0.6520063971016645
1,726.0,90.0,4.030549924675363,2.6870332831169086,2.4816616153075586,4.178941815358166,0.6644037793813541
1,732.0,84.0,4.041453089876456,2.6943020599176375,1.915911061284496,4.173410469694967,0.6718393370512751
1,738.0,78.0,3.897922597302901,2.5986150648686004,2.0740478877580744,4.749169758273347,0.6820239551144757
1,744.0,72.0,4.112948151372175,2.7419654342481166,2.2770355381921648,4.073277339869803,0.6933673397687965
1,750.0,66.0,4.279083214650752,2.8527221431005017,2.0006597951753613,4.830422795927368,0.7031120013041494
1,756.0,60.0,4.166916824285822,2.7779445495238817,2.058185720435422,3.5027369328107674,0.7129539783164011
1,762.0,54.0,4.166132334108036,2.777421556072024,2.297627396589986,4.484843771733456,0.7225077165284945
1,768.0,48.0,4.058574293477497,2.7057161956516644,2.0928109381462496,3.067137375430823,0.7298101730630178
1,774.0,42.0,4.186760962895517,2.791173975263678,1.797366401538242,4.223978809465349,0.739348844414593
1,780.0,36.0,4.159789326283844,2.7731928841892297,2.0622311347762894,3.8462160410116897,0.7487123054913527
1,786.0,30.0,4.214731439817504,2.8098209598783357,2.0675586171577027,4.743676580341525,0.7563696056360425
1,792.0,24.0,4.137227356862977,2.7581515712419846,1.8162667508467798,4.2164991237937715,0.7693823573981179
1,798.0,18.0,4.369428704425558,2.912952469617039,2.1610314192092233,3.90574827365339,0.7793067388624493
1,804.0,12.0,4.195227830737156,2.796818553824771,1.7325297328716738,3.8122005926714437,0.7882468463832327
1,810.0,6.0,4.304683116075061,2.869788744050041,1.4435724528125204,4.193639885085675,0.7957901217251229
